paramSet_01.txt	paramSet_02.txt	paramSet_03.txt	paramSet_04.txt	paramSet_05.txt	paramSet_06.txt	paramSet_07.txt	paramSet_08.txt	paramSet_09.txt	paramSet_10.txt	paramSet_11.txt	paramSet_12.txt	paramSet_13.txt	paramSet_14.txt	paramSet_15.txt	paramSet_16.txt	paramSet_17.txt	paramSet_18.txt	paramSet_19.txt	paramSet_20.txt
1163.01	1232.32	1119.89	1150.83	1121.47	1142.86	1119.71	1149.35	1084.09	1175.26	1179.44	1081.35	1194.56	1178.54	1065.31	1078.51	1021.32	1087.7 	1121.8 	1033.52
1158.65	1232.31	1118.67	1150.63	1118.7 	1142.29	1119.71	1149.16	1083.98	1174.5 	1179.08	1081   	1194.49	1174.78	1065.31	1077.63	1019.95	1087.54	1121.8 	1033.52
1152.35	1231.82	1118.67	1150.63	1118.7 	1134.8 	1119.71	1148.32	1083.36	1174.5 	1179.08	1081   	1194.49	1174.78	1062.88	1077.63	1019.65	1087.51	1121.78	1033.52
1151.59	1231.82	1118.59	1150.63	1118.7 	1135.13	1118.53	1145.88	1081.59	1173.71	1179.08	1079.84	1194.39	1174.78	1062.02	1075.62	1018.3 	1086.72	1121.69	1033.52
1151.16	1231.82	1118.3 	1150.63	1118.31	1135.13	1118.62	1145.88	1081.59	1173.71	1178.11	1079.84	1194.39	1174.72	1062.88	1075.62	1018.3 	1086.72	1121.69	1031.27
1149.29	1231.56	1118.15	1150.22	1118.31	1135.13	1118.5 	1145.88	1077.88	1173.71	1178.11	1079.84	1194.35	1174.67	1062.88	1075.32	1016.13	1086.66	1121.69	1031.27
1146.16	1231.56	1117.47	1150.21	1117.41	1134.48	1118.5 	1145.87	1076.25	1173.64	1178.11	1079.73	1194.35	1174.28	1058.45	1075.32	1016.13	1086.66	1121.56	1030.55
1146.16	1231.26	1116.56	1147.32	1117.41	1134.03	1118.43	1144.56	1076.25	1173.64	1178.11	1079.04	1194.02	1174.28	1058.45	1075.25	1016.13	1086.33	1121.22	1030.55
1144.84	1217.1 	1116.56	1140.91	1114.32	1134.03	1118.43	1144.56	1076.25	1169.83	1178.11	1078.66	1194.02	1165.08	1058.45	1073.83	1015.54	1086.11	1121.56	1029.64
1144.84	1217.1 	1112.57	1143.46	1114.32	1129.28	1118.04	1142.13	1074.93	1169.83	1178.03	1077.65	1193.9 	1165.08	1058.45	1073.83	1015.28	1086.11	1121.56	1028.29
1144.79	1216.3 	1112.57	1140.5 	1114.32	1129.28	1116.94	1139.44	1074.25	1168.88	1178.03	1077.65	1193.9 	1163.38	1057.1 	1073.79	1014.83	1086.11	1121.56	1025.9 
1144.06	1213.85	1112.57	1140.43	1106.81	1129.28	1117.9 	1139   	1074.61	1168.88	1178.03	1077.65	1193.9 	1156.69	1055.33	1073.79	1014.11	1085.79	1121.56	1025.9 
1144.06	1212.85	1111.11	1140.43	1106.81	1128.62	1117.9 	1136.91	1071.1 	1168.63	1178.03	1078.67	1193.9 	1156.69	1055.33	1073.11	1012.44	1085.57	1121.37	1025.68
1141.33	1209.08	1111.11	1140.32	1106.05	1128.62	1117.24	1136.91	1071.1 	1168.47	1178.02	1077.53	1193.9 	1156.45	1055.33	1073.11	1010.82	1085.57	1121.31	1025.68
1130.63	1209.08	1111.11	1140.32	1103.86	1128.62	1117.24	1136.5 	1070.76	1168.47	1178.02	1077.53	1192.34	1156.05	1054.44	1072.62	1010.82	1085.57	1121.11	1023.33
1121.81	1209.08	1110.31	1139.98	1103.86	1120.18	1117.24	1135.87	1068.59	1168.27	1178.02	1077.18	1192.34	1155.06	1054.44	1072.62	1010.82	1085.53	1121.31	1023.33
1121.81	1206.71	1110.31	1140.23	1103.86	1126.34	1117.24	1134.59	1068.59	1168.27	1177.92	1077.18	1192.34	1151.8 	1054.44	1072.62	1010.82	1085.35	1121.31	1023   
1111.88	1206.71	1110.31	1139.2 	1103.86	1126.38	1117.24	1134.59	1065.45	1167.72	1177.92	1077.05	1192.34	1151.8 	1054.03	1072.56	995.705	1081.79	1121.11	1021.02
1111.65	1206.33	1110.31	1139.2 	1102.99	1123.41	1113.75	1134.28	1065.38	1166.3 	1177.78	1077.05	1191.99	1151.8 	1053.59	1072.05	995.705	1081.79	1121.11	1021.02
1105.6 	1206.33	1110.31	1138.42	1101.87	1121.11	1113.05	1133.96	1065.45	1166.3 	1177.78	1077.05	1191.99	1150.26	1053.59	1072.05	995.705	1081.79	1121.05	1021.02
1105.6 	1206.01	1109.95	1138.42	1102.3 	1120.01	1113.05	1132.86	1064.61	1166.3 	1177.62	1076.85	1191.83	1150.26	1053.59	1071.99	995.147	1081.74	1121.05	1015.06
1105.6 	1205.43	1109   	1138.42	1100.3 	1115.71	1113.05	1132.86	1060.7 	1166.3 	1177.62	1076.6 	1190.13	1149.85	1053.59	1071.85	993.306	1080.82	1121.05	1015.06
1105.14	1205.43	1109   	1136.16	1100.3 	1115.71	1113.05	1131.74	1060.7 	1166.1 	1177.62	1076.6 	1190.13	1148.97	1053.36	1071.85	993.306	1080.82	1121.05	1015.02
1104.11	1205.36	1108.99	1136.22	1100.3 	1112.15	1113.05	1132.75	1060.7 	1165.71	1177.62	1076.21	1190.13	1145   	1052.94	1071.85	993.247	1080.22	1121.02	1015.02
1103.88	1205.01	1107.77	1136.22	1097.53	1112.15	1112.82	1132.75	1057.96	1165.33	1177.6 	1076.21	1190.13	1145   	1052.19	1071.84	991.97 	1080.22	1120.2 	1015.02
1103.5 	1205.01	1107.49	1136.22	1097.53	1106.95	1112.82	1131.77	1057.96	1164.53	1177.26	1076.18	1190.13	1144.89	1052.19	1071.79	991.938	1078.46	1120.2 	1014.64
1101.27	1204.91	1106.94	1135.83	1097.53	1106.95	1112.82	1131.77	1057.07	1164.53	1176.91	1075.47	1190.13	1144.13	1052.19	1071.77	991.853	1078.46	1119.66	1014.64
1101.03	1204.91	1106.69	1135.83	1096.86	1103.9 	1112.82	1130.29	1054.4 	1165.33	1176.91	1075.47	1190.13	1141.57	1052.19	1071.41	991.673	1078.22	1119.66	1014.64
1100.75	1204.91	1106.69	1135.84	1096.77	1103.9 	1112.82	1130.29	1051.6 	1165.33	1176.91	1075.47	1190.13	1140.94	1052.19	1071.13	991.673	1078.22	1119.71	1013.08
1098.5 	1198.55	1105.33	1135.84	1096.77	1102.24	1112.73	1130.29	1051.6 	1164.82	1176.73	1075.47	1190.02	1141.57	1052.19	1071.13	991.673	1078.22	1119.43	1013.08
1098.21	1198.55	1105.33	1133.74	1096.15	1101.87	1112.73	1128.68	1049.31	1164.48	1176.42	1075.43	1190.02	1141.18	1052.19	1071.13	991.387	1078.22	1119.43	1013.08
1097.06	1198.55	1104.18	1132.69	1096.15	1099.79	1112.61	1128.68	1049.31	1164.45	1176.27	1075.1 	1190.02	1139.48	1052.19	1071.13	991.169	1077.84	1119.43	1011.77
1097.06	1198.55	1102.72	1132.69	1096.15	1099.79	1112.61	1128.68	1048.45	1164.45	1176.27	1075.1 	1190.02	1139.48	1051.82	1071.07	991.169	1078.06	1119.43	1010.72
1093.24	1197.93	1102.72	1129.52	1095.71	1099.79	1112.61	1128.33	1047.61	1163.53	1176.21	1075.1 	1190.02	1131.21	1052.16	1071.07	991.169	1077.92	1118.99	1009.88
1093.24	1197.65	1102.72	1129.52	1095.71	1099.78	1112.51	1128   	1047.13	1163.53	1176.27	1075.1 	1190.02	1132.24	1052.16	1071.04	990.019	1077.85	1118.99	1009.88
1089.55	1196.24	1100.64	1127.72	1095.71	1099.17	1112.51	1128   	1046.43	1163.5 	1176.11	1074.2 	1190.02	1131.16	1050.74	1070.81	989.81 	1074.37	1118.99	1009.7 
1089.55	1196.24	1100.64	1127.72	1095.71	1099.17	1112.51	1127.81	1046.43	1163.05	1176.11	1074.2 	1187.95	1124.17	1050.74	1070.81	989.631	1074.37	1118.99	1009.7 
1088.26	1196.24	1097.99	1127.72	1096.15	1099.17	1112.49	1127.65	1044.46	1163.05	1176.11	1074.19	1187.95	1117.56	1050.74	1070.58	989.631	1074.37	1118.96	1009.4 
1084.15	1190.05	1097.99	1127.72	1096.15	1098.7 	1112.26	1125.01	1044.46	1163.05	1175.33	1074.18	1187.95	1112.31	1050.52	1070.58	989.376	1074.37	1118.39	1009.53
1084.15	1190.05	1097.99	1126.95	1096.15	1097.07	1112.26	1125.01	1044.19	1163.05	1174.9 	1072.88	1187.87	1112.31	1050.52	1070.35	989.376	1073.24	1118.37	1009.53
1082.58	1190.05	1097.99	1126.69	1095.48	1097.07	1112.26	1125.01	1044.19	1163.05	1174.9 	1072.88	1187.87	1112.15	1048.47	1070.34	989.16 	1073.24	1118.37	1009.21
1082.55	1189.39	1094.85	1126.69	1095.48	1097.07	1112.26	1125.01	1042.96	1162.88	1174.9 	1071.63	1187.87	1109.69	1048.47	1070.34	989.088	1073.19	1118.37	1008.54
1082.27	1189.39	1094.85	1126.69	1095.48	1097.07	1111.93	1125.01	1042.96	1162.49	1174.62	1071.28	1187.87	1108.55	1046.56	1070.24	988.607	1073.19	1118.34	1008.54
1082.27	1189.39	1094.76	1126.69	1095.48	1097.07	1111.93	1124.98	1042.96	1162.49	1174.62	1070.42	1187.87	1104.45	1046.56	1070.06	988.607	1073.19	1118.34	1008.54
1082.26	1189.39	1094.76	1126.69	1095.38	1097.07	1111.93	1123.84	1040.74	1162.3 	1173.76	1069.73	1187.87	1104.45	1046.56	1069.79	988.607	1072.95	1117.38	1008.54
1081.75	1188.04	1094.76	1125.99	1094.04	1096.95	1111.68	1123.84	1039.77	1162.3 	1173.76	1069.73	1187.87	1104.45	1046.56	1069.72	988.607	1070.42	1118.28	1007.93
1081.15	1188.04	1094.76	1125.99	1094.04	1096.21	1111.68	1123.84	1039.77	1162.3 	1173.65	1068.54	1187.8 	1104.01	1046   	1069.66	988.591	1070.42	1118.28	1007.66
1081.15	1188.04	1093.24	1125.82	1094.04	1095.89	1111.68	1123.71	1039.77	1162.06	1173.65	1068.4 	1187.8 	1104   	1046   	1069.66	988.297	1070.42	1117.75	1006.62
1080.22	1188.04	1092.57	1125.99	1094.04	1095.89	1111.68	1123.71	1039.77	1162.25	1173.65	1068.23	1187.8 	1103.37	1045.61	1069.6 	988.084	1069.41	1117.75	1006.62
1080.22	1187.56	1092.57	1125.99	1094.04	1095.89	1111.68	1121.47	1039.77	1162.23	1173.24	1068.23	1187.8 	1102.11	1043.59	1068.56	987.529	1069.41	1115.31	1006.27
1080.22	1187.56	1091.26	1125.32	1094.04	1095.89	1111.68	1120.91	1039.77	1161.49	1172.77	1067.96	1187.8 	1102.11	1041.23	1068.56	984.584	1069.41	1117.5 	1006.27
1080   	1184.07	1089.75	1125.32	1093.71	1095.34	1111.68	1119.56	1037.99	1161.49	1172.77	1067.19	1187.8 	1102.11	1041.23	1068.56	984.584	1069.19	1116.69	1006.27
1078.43	1184.07	1091.26	1125.32	1091.2 	1095.34	1111.68	1119.56	1037.99	1161.28	1172.77	1067.5 	1187.8 	1102.11	1041.23	1068.32	984.584	1069.13	1116.69	1006.27
1078.43	1183.82	1085.91	1125.28	1091.2 	1095.34	1111.68	1119.44	1037.99	1160.94	1172.12	1067.17	1187.8 	1099.12	1034.73	1068.15	984.584	1066.9 	1116.21	1005.93
1077.96	1183.82	1085.91	1125.28	1091.2 	1095.31	1111.68	1119.56	1037.99	1160.83	1172.12	1067.17	1187.78	1099.12	1034.73	1067.51	984.278	1066.9 	1113.61	1005.93
1077.62	1182.83	1085.91	1125.29	1091.2 	1095.31	1111.2 	1119.13	1034.38	1160.83	1171.99	1067.17	1187.78	1099.12	1032.75	1067.84	983.834	1066.9 	1113.19	1005.71
1077.21	1182.83	1084.66	1125.2 	1091.2 	1095.22	1111.2 	1119.13	1034.38	1160.63	1171.99	1066.94	1187.78	1097.4 	1032.75	1067.8 	983.834	1066.77	1112.73	1005.68
1076.69	1181.53	1084.66	1124.01	1091.2 	1095.22	1111.2 	1119.13	1032.64	1160.63	1171.8 	1065.55	1187.78	1097.4 	1032.13	1067.75	983.834	1066.67	1112.16	1005.68
1076.69	1181.53	1080.26	1124.01	1088.2 	1095.22	1111.2 	1119.13	1032.57	1160.63	1171.8 	1065.55	1187.59	1096.9 	1032.01	1067.61	983.676	1066.26	1112.16	1005.55
1076.52	1180.8 	1080.26	1123.74	1088.2 	1094.36	1111.2 	1119.12	1032.57	1160.63	1171.8 	1065.54	1187.59	1094.38	1032.01	1067.61	982.833	1066.26	1111.82	1005.31
1076.39	1180.8 	1079.69	1123.04	1088.2 	1094.36	1111.19	1119.1 	1032.03	1160.63	1171.67	1065.54	1187.56	1094.38	1029.19	1067.61	982.833	1066.26	1111.54	1005.18
1075.72	1172.77	1078.66	1123.04	1088.2 	1094.36	1111.11	1118.98	1032.03	1160.63	1171.67	1065.47	1187.56	1092.21	1029.19	1066.54	982.833	1066.12	1110.98	1005.18
1075.26	1172.77	1078.56	1123.04	1088.2 	1094.36	1111.11	1118.98	1031.29	1160.45	1171.63	1065.26	1187.56	1092.21	1029.19	1066.54	982.833	1065.09	1110.98	1005.18
1075.26	1172.77	1075.14	1123.04	1088.2 	1094.36	1110.97	1118.83	1031.29	1160.45	1171.46	1065.12	1187.56	1092.21	1029.8 	1066.54	982.833	1065.09	1110.34	1003.55
1075.26	1172.43	1075.14	1123.04	1088.07	1094.19	1110.97	1118.8 	1031.27	1160.43	1171.46	1065.01	1187.56	1088.53	1028.43	1066.5 	982.646	1065.09	1110.34	1003.55
1075.26	1172.43	1075.14	1123.04	1088.07	1093.93	1110.95	1118.73	1031   	1160.37	1171.46	1064.78	1187.56	1088.53	1027.8 	1066.21	982.455	1065.09	1110.34	1003.55
1074.88	1172.43	1072.29	1123.04	1088.07	1093.92	1110.95	1118.51	1031   	1160.02	1171.46	1064.68	1187.56	1088.07	1027.8 	1066.21	982.376	1065.09	1110.34	1003.55
1074.88	1172.43	1072.29	1123.04	1088.07	1093.41	1110.89	1118.34	1029.44	1160.02	1170.27	1064.66	1187.54	1088.07	1027.16	1066.21	982.016	1064.9 	1110.17	1003.55
1074.37	1172.43	1072.29	1122.84	1087.67	1093.92	1110.89	1117.94	1029.44	1160.02	1170.27	1064.48	1187.54	1088.07	1026.78	1065.73	981.94 	1064.27	1110.17	1003.41
1074.37	1171.21	1072.29	1122.84	1087.67	1093.82	1110.89	1117.94	1029.44	1160.02	1170.27	1064.28	1187.54	1088.07	1026.78	1065.73	981.94 	1064.27	1110.17	1003.41
1073.15	1171.36	1072.29	1122.5 	1087.67	1093.8 	1110.89	1117.94	1029.44	1158.91	1170.27	1064.28	1185.65	1086   	1026.46	1065.57	981.482	1064.27	1110   	1003.41
1073.15	1171.36	1069.84	1119.48	1087.67	1093.8 	1110.89	1117.15	1029.44	1158.91	1170.27	1064.21	1185.65	1086   	1025.81	1065.57	981.866	1064.01	1110   	1003.41
1071.93	1171.18	1069.69	1122.47	1087.67	1093.8 	1110.89	1117.15	1028.81	1158.91	1170.27	1063.77	1185.65	1084.5 	1025.81	1065.26	981.723	1064.01	1109.96	1002.77
1071.93	1169.13	1069.69	1122.28	1087.67	1093.59	1110.89	1117.15	1027.42	1158.91	1170   	1063.77	1185.65	1084.5 	1024.95	1065.25	981.601	1062.78	1109.96	1002.77
1071.38	1169.13	1069.47	1122.28	1087.67	1093.59	1110.89	1116.81	1028.33	1158.91	1170   	1063.77	1185.6 	1084.5 	1025.32	1064.72	980.612	1062.67	1109.92	1002.77
1071.38	1169.13	1069.35	1122.21	1087.64	1093.59	1110.89	1116.66	1027.72	1156.92	1169.84	1063.65	1185.6 	1084.5 	1023.84	1064.72	980.612	1062.24	1109.92	1002.77
1070.96	1168.29	1066.97	1122.21	1087.64	1091.07	1110.89	1116.66	1027.72	1156.92	1169.84	1063.55	1185.6 	1081.66	1023.84	1064.76	980.612	1062.24	1109.84	1002.73
1070.43	1166.55	1066.97	1122.25	1087.64	1091.07	1110.89	1115.62	1027.72	1156.92	1169.84	1063.5 	1185.58	1081.66	1023.84	1064.76	980.612	1062.24	1109.84	1002.73
1069.84	1166.55	1066.97	1120.07	1087.36	1091.07	1110.78	1115.62	1027.72	1156.92	1169.5 	1063.23	1185.58	1081.66	1021.09	1064.21	978.623	1062.1 	1109.51	1002   
1069.84	1166.55	1066.6 	1120.07	1087.36	1091.07	1110.78	1115.6 	1027.69	1156.92	1169.11	1061.67	1185.58	1080.71	1021.09	1064.21	978.623	1062.09	1109.8 	1002   
1069.31	1166.55	1064.05	1120.07	1087.38	1091.07	1110.78	1115.6 	1027.44	1156.45	1169.11	1061.64	1185.58	1078.45	1021.09	1064.21	978.623	1061.87	1109.77	1002   
1068.61	1166.55	1064.05	1120.07	1087.38	1091.02	1110.78	1115.51	1027.15	1156.45	1169.11	1061.56	1185.58	1078.45	1018.39	1063.93	978.294	1061.61	1109.62	1002   
1068.61	1166.55	1064.05	1120.06	1087.38	1091.02	1110.65	1115.51	1026.47	1156.45	1169.11	1061.37	1185.57	1078.45	1018.39	1063.5 	977.588	1060.47	1109.62	1000.92
